,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead,dates
28075,2020/3/16,ä¸_,CN,__º¬å¸,110000,å¹³è°·_,110117,0,0,0,0,2020/3/16
28076,2020/3/16,ä¸_,CN,__º¬å¸,110000,å¯___,110118,7,0,0,0,2020/3/16
28077,2020/3/16,ä¸_,CN,__º¬å¸,110000,å»¶å__,110119,1,0,0,0,2020/3/16
28078,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,,,136,0,133,3,2020/3/16
28079,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,å¤___¥æ´¥,1200xy,6,0,6,0,2020/3/16
28080,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,__¹³_,120101,6,0,6,0,2020/3/16
28081,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,æ²³ä__,120102,15,0,14,1,2020/3/16
28082,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,æ²³è¥¿_,120103,4,0,4,0,2020/3/16
28083,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,____,120104,6,0,6,0,2020/3/16
28084,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,æ²³å__,120105,12,0,12,0,2020/3/16
28085,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,çº¢æ¡¥_,120106,2,0,2,0,2020/3/16
28086,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,ä¸_¸½_,120110,4,0,4,0,2020/3/16
28087,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,è¥¿é__,120111,4,0,4,0,2020/3/16
28088,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,æ´¥å__,120112,2,0,2,0,2020/3/16
28089,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,__¾°_,120113,6,0,6,0,2020/3/16
28090,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,æ­¦æ__,120114,2,0,2,0,2020/3/16
28091,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,å®___,120115,60,0,58,2,2020/3/16
28092,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,æ»¨æµ·_°å_,120116,3,0,3,0,2020/3/16
28093,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,å®_²³_,120117,4,0,4,0,2020/3/16
28094,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,__µ·_,120118,0,0,0,0,2020/3/16
28095,2020/3/16,ä¸_,CN,å¤©æ´¥å¸,120000,____,120119,0,0,0,0,2020/3/16
28096,2020/3/16,ä¸_,CN,æ²³å__,130000,,,318,0,310,6,2020/3/16
28097,2020/3/16,ä¸_,CN,æ²³å__,130000,_³ååº__,130100,29,0,29,0,2020/3/16
28098,2020/3/16,ä¸_,CN,æ²³å__,130000,__±±å¸,130200,58,0,55,1,2020/3/16
28099,2020/3/16,ä¸_,CN,æ²³å__,130000,ç§¦ç_å²__,130300,10,0,9,1,2020/3/16
28100,2020/3/16,ä¸_,CN,æ²³å__,130000,__å¸,130400,32,0,32,0,2020/3/16
28101,2020/3/16,ä¸_,CN,æ²³å__,130000,_¢å_å¸,130500,23,0,22,1,2020/3/16
28102,2020/3/16,ä¸_,CN,æ²³å__,130000,ä¿__å¸,130600,32,0,32,0,2020/3/16
28103,2020/3/16,ä¸_,CN,æ²³å__,130000,å¼__£å_,130700,41,0,41,0,2020/3/16
28104,2020/3/16,ä¸_,CN,æ²³å__,130000,_¿å¾·å¸,130800,7,0,7,0,2020/3/16
28105,2020/3/16,ä¸_,CN,æ²³å__,130000,æ²§å_å¸,130900,48,0,45,3,2020/3/16
28106,2020/3/16,ä¸_,CN,æ²³å__,130000,å»__å¸,131000,30,0,30,0,2020/3/16
28107,2020/3/16,ä¸_,CN,æ²³å__,130000,è¡¡æ°´å¸,131100,8,0,8,0,2020/3/16
28108,2020/3/16,ä¸_,CN,å±±è¥¿_,140000,,,133,0,133,0,2020/3/16
28109,2020/3/16,ä¸_,CN,å±±è¥¿_,140000,å¤_å¸,140100,20,0,20,0,2020/3/16
28110,2020/3/16,ä¸_,CN,å±±è¥¿_,140000,å¤§å_å¸,140200,12,0,12,0,2020/3/16
28111,2020/3/16,ä¸_,CN,å±±è¥¿_,140000,_³æ_å¸,140300,4,0,4,0,2020/3/16
28112,2020/3/16,ä¸_,CN,å±±è¥¿_,140000,_¿æ²»å¸,140400,8,0,8,0,2020/3/16
28113,2020/3/16,ä¸_,CN,å±±è¥¿_,140000,___å¸,140500,10,0,10,0,2020/3/16
28114,2020/3/16,ä¸_,CN,å±±è¥¿_,140000,___å¸,140600,8,0,8,0,2020/3/16
28115,2020/3/16,ä¸_,CN,å±±è¥¿_,140000,__¸­å¸,140700,37,0,37,0,2020/3/16
28116,2020/3/16,ä¸_,CN,å±±è¥¿_,140000,è¿__å¸,140800,19,0,19,0,2020/3/16
28117,2020/3/16,ä¸_,CN,å±±è¥¿_,140000,å¿»å_å¸,140900,7,0,7,0,2020/3/16
28118,2020/3/16,ä¸_,CN,å±±è¥¿_,140000,ä¸´æ±¾å¸,141000,2,0,2,0,2020/3/16
28119,2020/3/16,ä¸_,CN,å±±è¥¿_,140000,__å¸,141100,6,0,6,0,2020/3/16
28120,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,,,75,0,73,1,2020/3/16
28121,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,_¼å_æµ©ç_å¸,150100,7,0,7,0,2020/3/16
28122,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,__¤´å¸,150200,11,0,10,0,2020/3/16
28123,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,ä¹_µ·å¸,150300,2,0,2,0,2020/3/16
28124,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,èµ¤å³°å¸,150400,9,0,9,0,2020/3/16
28125,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,__¾½å¸,150500,7,0,7,0,2020/3/16
28126,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,___å¤__å¸,150600,11,0,11,0,2020/3/16
28127,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,_¼ä¼¦è´__å¸,150700,7,0,7,0,2020/3/16
28128,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,å·´å½¦æ·__å¸,150800,8,0,7,1,2020/3/16
28129,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,ä¹__å¯__å¸,150900,3,0,3,0,2020/3/16
28130,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,_´å__,152200,1,0,1,0,2020/3/16
28131,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,_¡æ____,152500,9,0,9,0,2020/3/16
28132,2020/3/16,ä¸_,CN,____¤è_æ²»å_,150000,_¿æ____,152900,0,0,0,0,2020/3/16
28133,2020/3/16,ä¸_,CN,è¾½å__,210000,,,125,0,119,1,2020/3/16
28134,2020/3/16,ä¸_,CN,è¾½å__,210000,æ²__å¸,210100,28,0,26,0,2020/3/16
28135,2020/3/16,ä¸_,CN,è¾½å__,210000,å¤§è_å¸,210200,19,0,19,0,2020/3/16
28136,2020/3/16,ä¸_,CN,è¾½å__,210000,__±±å¸,210300,4,0,4,0,2020/3/16
28137,2020/3/16,ä¸_,CN,è¾½å__,210000,_ºªå¸,210500,3,0,3,0,2020/3/16
28138,2020/3/16,ä¸_,CN,è¾½å__,210000,ä¸¹ä_å¸,210600,11,0,7,0,2020/3/16
28139,2020/3/16,ä¸_,CN,è¾½å__,210000,_¦å_å¸,210700,12,0,12,0,2020/3/16
28140,2020/3/16,ä¸_,CN,è¾½å__,210000,_¥å_å¸,210800,1,0,1,0,2020/3/16
28141,2020/3/16,ä¸_,CN,è¾½å__,210000,___å¸,210900,8,0,8,0,2020/3/16
28142,2020/3/16,ä¸_,CN,è¾½å__,210000,è¾½é_å¸,211000,3,0,3,0,2020/3/16
28143,2020/3/16,ä¸_,CN,è¾½å__,210000,___å¸,211100,11,0,11,0,2020/3/16
28144,2020/3/16,ä¸_,CN,è¾½å__,210000,__²­å¸,211200,7,0,7,0,2020/3/16
28145,2020/3/16,ä¸_,CN,è¾½å__,210000,___å¸,211300,6,0,5,0,2020/3/16
28146,2020/3/16,ä¸_,CN,è¾½å__,210000,__å²__,211400,12,0,9,1,2020/3/16
28147,2020/3/16,ä¸_,CN,____,220000,,,93,0,92,1,2020/3/16
28148,2020/3/16,ä¸_,CN,____,220000,_¸»å²,136100,6,0,6,0,2020/3/16
28149,2020/3/16,ä¸_,CN,____,220000,_¿æ_å¸,220100,45,0,45,0,2020/3/16
28150,2020/3/16,ä¸_,CN,____,220000,___å¸,220200,5,0,5,0,2020/3/16
28151,2020/3/16,ä¸_,CN,____,220000,__¹³å¸,220300,15,0,14,1,2020/3/16
28152,2020/3/16,ä¸_,CN,____,220000,è¾½æ_å¸,220400,7,0,7,0,2020/3/16
28153,2020/3/16,ä¸_,CN,____,220000,___å¸,220500,6,0,6,0,2020/3/16
28154,2020/3/16,ä¸_,CN,____,220000,_½å±±å¸,220600,0,0,0,0,2020/3/16
28155,2020/3/16,ä¸_,CN,____,220000,_¾å_å¸,220700,2,0,2,0,2020/3/16
28156,2020/3/16,ä¸_,CN,____,220000,_½å_å¸,220800,1,0,1,0,2020/3/16
28157,2020/3/16,ä¸_,CN,____,220000,æ¢_²³_,220a61,1,0,1,0,2020/3/16
28158,2020/3/16,ä¸_,CN,____,220000,å»¶è¾¹______æ²»å_,222400,5,0,5,0,2020/3/16
28159,2020/3/16,ä¸_,CN,é»__æ±__,230000,,,482,0,456,13,2020/3/16
28160,2020/3/16,ä¸_,CN,é»__æ±__,230000,__å¸__æº,2300xx,0,0,1,0,2020/3/16
28161,2020/3/16,ä¸_,CN,é»__æ±__,230000,___æ»¨å_,230100,198,0,188,4,2020/3/16
28162,2020/3/16,ä¸_,CN,é»__æ±__,230000,é½_____å¸,230200,43,0,40,1,2020/3/16
28163,2020/3/16,ä¸_,CN,é»__æ±__,230000,é¸¡è¥¿å¸,230300,46,0,46,0,2020/3/16
28164,2020/3/16,ä¸_,CN,é»__æ±__,230000,é¹¤å_å¸,230400,5,0,5,0,2020/3/16
28165,2020/3/16,ä¸_,CN,é»__æ±__,230000,__¸­å±±å_,230500,52,0,48,3,2020/3/16
28166,2020/3/16,ä¸_,CN,é»__æ±__,230000,å¤§å_å¸,230600,26,0,23,1,2020/3/16
28167,2020/3/16,ä¸_,CN,é»__æ±__,230000,ä¼__å¸,230700,1,0,1,0,2020/3/16
28168,2020/3/16,ä¸_,CN,é»__æ±__,230000,ä½³æ___,230800,15,0,15,0,2020/3/16
28169,2020/3/16,ä¸_,CN,é»__æ±__,230000,ä¸__æ²³å_,230900,17,0,17,0,2020/3/16
28170,2020/3/16,ä¸_,CN,é»__æ±__,230000,_¡ä¸¹æ±__,231000,15,0,15,0,2020/3/16
28171,2020/3/16,ä¸_,CN,é»__æ±__,230000,é»_²³å¸,231100,14,0,13,0,2020/3/16
28172,2020/3/16,ä¸_,CN,é»__æ±__,230000,ç»¥å_å¸,231200,47,0,41,4,2020/3/16
28173,2020/3/16,ä¸_,CN,é»__æ±__,230000,å¤§å_å®_²­_°å_,232700,3,0,2,0,2020/3/16
28174,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,,,358,0,325,3,2020/3/16
28175,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,__å¸__æº,3100xx,0,0,1,0,2020/3/16
28176,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,å¤___¥æ²ª,3100xy,111,0,106,0,2020/3/16
28177,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,å¢_è¾__,3100y0,17,0,0,0,2020/3/16
28178,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,é»_µ¦_,310101,6,0,5,1,2020/3/16
28179,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,å¾___,310104,18,0,17,0,2020/3/16
28180,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,_¿å__,310105,13,0,13,0,2020/3/16
28181,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,____,310106,16,0,15,0,2020/3/16
28182,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,___,310107,11,0,11,0,2020/3/16
28183,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,_¹å__,310109,7,0,7,0,2020/3/16
28184,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,_¨æµ¦_,310110,9,0,9,0,2020/3/16
28185,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,_µè_,310112,19,0,19,0,2020/3/16
28186,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,å®_±±_,310113,21,0,19,1,2020/3/16
28187,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,____,310114,9,0,7,1,2020/3/16
28188,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,æµ¦ä__°å_,310115,61,0,60,0,2020/3/16
28189,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,__±±_,310116,4,0,4,0,2020/3/16
28190,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,_¾æ__,310117,14,0,14,0,2020/3/16
28191,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,__µ¦_,310118,6,0,6,0,2020/3/16
28192,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,å¥_´¤_,310120,9,0,9,0,2020/3/16
28193,2020/3/16,ä¸_,CN,ä¸_µ·å¸,310000,å´___,310151,4,0,4,0,2020/3/16
28194,2020/3/16,ä¸_,CN,æ±___,320000,,,631,0,631,0,2020/3/16
28195,2020/3/16,ä¸_,CN,æ±___,320000,__º¬å¸,320100,93,0,93,0,2020/3/16
28196,2020/3/16,ä¸_,CN,æ±___,320000,___å¸,320200,55,0,55,0,2020/3/16
28197,2020/3/16,ä¸_,CN,æ±___,320000,å¾__å¸,320300,79,0,79,0,2020/3/16
28198,2020/3/16,ä¸_,CN,æ±___,320000,å¸¸å_å¸,320400,51,0,51,0,2020/3/16
28199,2020/3/16,ä¸_,CN,æ±___,320000,___å¸,320500,87,0,87,0,2020/3/16
28200,2020/3/16,ä¸_,CN,æ±___,320000,____,320600,40,0,40,0,2020/3/16
28201,2020/3/16,ä¸_,CN,æ±___,320000,è¿__æ¸_,320700,48,0,48,0,2020/3/16
28202,2020/3/16,ä¸_,CN,æ±___,320000,æ·_å¸,320800,66,0,66,0,2020/3/16
28203,2020/3/16,ä¸_,CN,æ±___,320000,___å¸,320900,27,0,27,0,2020/3/16
28204,2020/3/16,ä¸_,CN,æ±___,320000,__å¸,321000,23,0,23,0,2020/3/16
28205,2020/3/16,ä¸_,CN,æ±___,320000,___å¸,321100,12,0,12,0,2020/3/16
28206,2020/3/16,ä¸_,CN,æ±___,320000,æ³°å_å¸,321200,37,0,37,0,2020/3/16
28207,2020/3/16,ä¸_,CN,æ±___,320000,å®¿è_å¸,321300,13,0,13,0,2020/3/16
28208,2020/3/16,ä¸_,CN,æµ___,330000,,,1232,0,1216,1,2020/3/16
28209,2020/3/16,ä¸_,CN,æµ___,330000,_____¸°___,3300y0,36,0,36,0,2020/3/16
28210,2020/3/16,ä¸_,CN,æµ___,330000,å¢_è¾__,3300y1,0,0,0,0,2020/3/16
28211,2020/3/16,ä¸_,CN,æµ___,330000,___å¤__,3300y2,0,0,0,0,2020/3/16
28212,2020/3/16,ä¸_,CN,æµ___,330000,__å¸,330100,182,0,181,0,2020/3/16
28213,2020/3/16,ä¸_,CN,æµ___,330000,å®_³¢å¸,330200,157,0,157,0,2020/3/16
28214,2020/3/16,ä¸_,CN,æµ___,330000,æ¸©å_å¸,330300,504,0,503,1,2020/3/16
28215,2020/3/16,ä¸_,CN,æµ___,330000,___å¸,330400,45,0,44,0,2020/3/16
28216,2020/3/16,ä¸_,CN,æµ___,330000,æ¹__å¸,330500,12,0,10,0,2020/3/16
28217,2020/3/16,ä¸_,CN,æµ___,330000,ç»__å¸,330600,42,0,42,0,2020/3/16
28218,2020/3/16,ä¸_,CN,æµ___,330000,___å¸,330700,55,0,55,0,2020/3/16
28219,2020/3/16,ä¸_,CN,æµ___,330000,è¡¢å_å¸,330800,14,0,14,0,2020/3/16
28220,2020/3/16,ä¸_,CN,æµ___,330000,__±±å¸,330900,10,0,10,0,2020/3/16
28221,2020/3/16,ä¸_,CN,æµ___,330000,_°å_å¸,331000,146,0,146,0,2020/3/16
28222,2020/3/16,ä¸_,CN,æµ___,330000,ä¸½æ°´å¸,331100,28,0,18,0,2020/3/16
28223,2020/3/16,ä¸_,CN,å®_¾½_,340000,,,990,0,984,6,2020/3/16
28224,2020/3/16,ä¸_,CN,å®_¾½_,340000,___å¸,340100,174,0,173,1,2020/3/16
28225,2020/3/16,ä¸_,CN,å®_¾½_,340000,___å¸,340200,34,0,34,0,2020/3/16
28226,2020/3/16,ä¸_,CN,å®_¾½_,340000,___å¸,340300,160,0,155,5,2020/3/16
28227,2020/3/16,ä¸_,CN,å®_¾½_,340000,æ·_å¸,340400,27,0,27,0,2020/3/16
28228,2020/3/16,ä¸_,CN,å®_¾½_,340000,é©_å±±å_,340500,38,0,38,0,2020/3/16
28229,2020/3/16,ä¸_,CN,å®_¾½_,340000,æ·_å¸,340600,27,0,27,0,2020/3/16
28230,2020/3/16,ä¸_,CN,å®_¾½_,340000,___å¸,340700,29,0,29,0,2020/3/16
28231,2020/3/16,ä¸_,CN,å®_¾½_,340000,å®__å¸,340800,83,0,83,0,2020/3/16
28232,2020/3/16,ä¸_,CN,å®_¾½_,340000,é»_±±å¸,341000,9,0,9,0,2020/3/16
28233,2020/3/16,ä¸_,CN,å®_¾½_,340000,æ»__å¸,341100,13,0,13,0,2020/3/16
28234,2020/3/16,ä¸_,CN,å®_¾½_,340000,___å¸,341200,155,0,155,0,2020/3/16
28235,2020/3/16,ä¸_,CN,å®_¾½_,340000,å®¿å_å¸,341300,41,0,41,0,2020/3/16
28236,2020/3/16,ä¸_,CN,å®_¾½_,340000,__å¸,341500,69,0,69,0,2020/3/16
28237,2020/3/16,ä¸_,CN,å®_¾½_,340000,äº³å_å¸,341600,108,0,108,0,2020/3/16
28238,2020/3/16,ä¸_,CN,å®_¾½_,340000,æ±__å¸,341700,17,0,17,0,2020/3/16
28239,2020/3/16,ä¸_,CN,å®_¾½_,340000,å®£å_å¸,341800,6,0,6,0,2020/3/16
28240,2020/3/16,ä¸_,CN,ç¦_»º_,350000,,,296,0,295,1,2020/3/16
28241,2020/3/16,ä¸_,CN,ç¦_»º_,350000,ç¦__å¸,350100,72,0,71,1,2020/3/16
28242,2020/3/16,ä¸_,CN,ç¦_»º_,350000,_¦é_å¸,350200,35,0,35,0,2020/3/16
28243,2020/3/16,ä¸_,CN,ç¦_»º_,350000,___å¸,350300,56,0,56,0,2020/3/16
28244,2020/3/16,ä¸_,CN,ç¦_»º_,350000,ä¸__å¸,350400,14,0,14,0,2020/3/16
28245,2020/3/16,ä¸_,CN,ç¦_»º_,350000,æ³__å¸,350500,47,0,47,0,2020/3/16
28246,2020/3/16,ä¸_,CN,ç¦_»º_,350000,æ¼³å_å¸,350600,20,0,20,0,2020/3/16
28247,2020/3/16,ä¸_,CN,ç¦_»º_,350000,__¹³å¸,350700,20,0,20,0,2020/3/16
28248,2020/3/16,ä¸_,CN,ç¦_»º_,350000,é¾_²©å¸,350800,6,0,6,0,2020/3/16
28249,2020/3/16,ä¸_,CN,ç¦_»º_,350000,å®_¾·å¸,350900,26,0,26,0,2020/3/16
28250,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,,,935,0,934,1,2020/3/16
28251,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,èµ£æ__°å_,3600db,1,0,1,0,2020/3/16
28252,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,___å¸,360100,230,0,230,0,2020/3/16
28253,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,_¾·___,360200,6,0,6,0,2020/3/16
28254,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,__¹¡å¸,360300,33,0,33,0,2020/3/16
28255,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,ä¹__å¸,360400,118,0,118,0,2020/3/16
28256,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,_°ä_å¸,360500,130,0,130,0,2020/3/16
28257,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,é¹°æ½­å¸,360600,18,0,18,0,2020/3/16
28258,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,èµ£å_å¸,360700,76,0,75,1,2020/3/16
28259,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,___å¸,360800,22,0,22,0,2020/3/16
28260,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,å®__å¸,360900,106,0,106,0,2020/3/16
28261,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,___å¸,361000,72,0,72,0,2020/3/16
28262,2020/3/16,ä¸_,CN,æ±_¥¿_,360000,ä¸_¥¶å¸,361100,123,0,123,0,2020/3/16
28263,2020/3/16,ä¸_,CN,å±±ä__,370000,,,761,0,746,7,2020/3/16
28264,2020/3/16,ä¸_,CN,å±±ä__,370000,å¢_è¾__,3700y0,1,0,0,0,2020/3/16
28265,2020/3/16,ä¸_,CN,å±±ä__,370000,æµ__å¸,370100,47,0,46,0,2020/3/16
28266,2020/3/16,ä¸_,CN,å±±ä__,370000,___å¸,370200,61,0,59,1,2020/3/16
28267,2020/3/16,ä¸_,CN,å±±ä__,370000,æ·__å¸,370300,30,0,29,1,2020/3/16
28268,2020/3/16,ä¸_,CN,å±±ä__,370000,_£å_å¸,370400,24,0,24,0,2020/3/16
28269,2020/3/16,ä¸_,CN,å±±ä__,370000,ä¸__å¸,370500,0,0,0,0,2020/3/16
28270,2020/3/16,ä¸_,CN,å±±ä__,370000,___å¸,370600,47,0,47,0,2020/3/16
28271,2020/3/16,ä¸_,CN,å±±ä__,370000,æ½__å¸,370700,44,0,44,0,2020/3/16
28272,2020/3/16,ä¸_,CN,å±±ä__,370000,æµ__å¸,370800,260,0,256,0,2020/3/16
28273,2020/3/16,ä¸_,CN,å±±ä__,370000,æ³°å_å¸,370900,35,0,33,2,2020/3/16
28274,2020/3/16,ä¸_,CN,å±±ä__,370000,å¨_µ·å¸,371000,38,0,37,1,2020/3/16
28275,2020/3/16,ä¸_,CN,å±±ä__,370000,_¥ç_å¸,371100,16,0,16,0,2020/3/16
28276,2020/3/16,ä¸_,CN,å±±ä__,370000,ä¸´æ_å¸,371300,49,0,49,0,2020/3/16
28277,2020/3/16,ä¸_,CN,å±±ä__,370000,å¾·å_å¸,371400,37,0,35,2,2020/3/16
28278,2020/3/16,ä¸_,CN,å±±ä__,370000,___å¸,371500,38,0,38,0,2020/3/16
28279,2020/3/16,ä¸_,CN,å±±ä__,370000,æ»¨å_å¸,371600,15,0,15,0,2020/3/16
28280,2020/3/16,ä¸_,CN,å±±ä__,370000,__³½å¸,371700,18,0,18,0,2020/3/16
28281,2020/3/16,ä¸_,CN,æ²³å__,410000,,,1273,0,1250,22,2020/3/16
28282,2020/3/16,ä¸_,CN,æ²³å__,410000,å¢_è¾__,4100y0,1,0,0,0,2020/3/16
28283,2020/3/16,ä¸_,CN,æ²³å__,410000,___å¸,410100,157,0,152,5,2020/3/16
28284,2020/3/16,ä¸_,CN,æ²³å__,410000,å¼å°__,410200,26,0,26,0,2020/3/16
28285,2020/3/16,ä¸_,CN,æ²³å__,410000,æ´__å¸,410300,31,0,30,1,2020/3/16
28286,2020/3/16,ä¸_,CN,æ²³å__,410000,å¹³é¡¶å±±å_,410400,58,0,57,1,2020/3/16
28287,2020/3/16,ä¸_,CN,æ²³å__,410000,å®__å¸,410500,53,0,53,0,2020/3/16
28288,2020/3/16,ä¸_,CN,æ²³å__,410000,é¹¤åå¸,410600,19,0,19,0,2020/3/16
28289,2020/3/16,ä¸_,CN,æ²³å__,410000,_°ä¹¡å¸,410700,57,0,54,3,2020/3/16
28290,2020/3/16,ä¸_,CN,æ²³å__,410000,_¦ä_å¸,410800,32,0,31,1,2020/3/16
28291,2020/3/16,ä¸_,CN,æ²³å__,410000,æ¿_å¸,410900,17,0,17,0,2020/3/16
28292,2020/3/16,ä¸_,CN,æ²³å__,410000,è®¸æ_å¸,411000,39,0,38,1,2020/3/16
28293,2020/3/16,ä¸_,CN,æ²³å__,410000,æ¼²³å¸,411100,35,0,35,0,2020/3/16
28294,2020/3/16,ä¸_,CN,æ²³å__,410000,ä¸__å³¡å_,411200,7,0,6,1,2020/3/16
28295,2020/3/16,ä¸_,CN,æ²³å__,410000,___å¸,411300,156,0,153,3,2020/3/16
28296,2020/3/16,ä¸_,CN,æ²³å__,410000,___å¸,411400,91,0,88,3,2020/3/16
28297,2020/3/16,ä¸_,CN,æ²³å__,410000,ä¿¡é_å¸,411500,274,0,272,2,2020/3/16
28298,2020/3/16,ä¸_,CN,æ²³å__,410000,_¨å_å¸,411600,76,0,75,1,2020/3/16
28299,2020/3/16,ä¸_,CN,æ²³å__,410000,é©»é©¬åº__,411700,139,0,139,0,2020/3/16
28300,2020/3/16,ä¸_,CN,æ²³å__,410000,æµ__å¸,419001,5,0,5,0,2020/3/16
28301,2020/3/16,ä¸_,CN,æ¹___,420000,,,67799,0,55987,3111,2020/3/16
28302,2020/3/16,ä¸_,CN,æ¹___,420000,___ç³»ç_,4200y0,0,0,0,0,2020/3/16
28303,2020/3/16,ä¸_,CN,æ¹___,420000,æ­¦æ_å¸,420100,50003,0,38424,2469,2020/3/16
28304,2020/3/16,ä¸_,CN,æ¹___,420000,é»__å¸,420200,1015,0,950,38,2020/3/16
28305,2020/3/16,ä¸_,CN,æ¹___,420000,___å¸,420300,672,0,634,8,2020/3/16
28306,2020/3/16,ä¸_,CN,æ¹___,420000,å®__å¸,420500,931,0,868,36,2020/3/16
28307,2020/3/16,ä¸_,CN,æ¹___,420000,è¥__å¸,420600,1175,0,1128,38,2020/3/16
28308,2020/3/16,ä¸_,CN,æ¹___,420000,___å¸,420700,1394,0,1275,57,2020/3/16
28309,2020/3/16,ä¸_,CN,æ¹___,420000,___å¸,420800,928,0,865,39,2020/3/16
28310,2020/3/16,ä¸_,CN,æ¹___,420000,å­__å¸,420900,3518,0,3266,127,2020/3/16
28311,2020/3/16,ä¸_,CN,æ¹___,420000,___å¸,421000,1580,0,1492,50,2020/3/16
28312,2020/3/16,ä¸_,CN,æ¹___,420000,é»__å¸,421100,2907,0,2750,125,2020/3/16
28313,2020/3/16,ä¸_,CN,æ¹___,420000,_¸å_å¸,421200,836,0,819,14,2020/3/16
28314,2020/3/16,ä¸_,CN,æ¹___,420000,___å¸,421300,1307,0,1221,45,2020/3/16
28315,2020/3/16,ä¸_,CN,æ¹___,420000,_©æ_________æ²»å_,422800,252,0,242,7,2020/3/16
28316,2020/3/16,ä¸_,CN,æ¹___,420000,ä»_å¸,429004,575,0,529,22,2020/3/16
28317,2020/3/16,ä¸_,CN,æ¹___,420000,æ½__å¸,429005,198,0,183,9,2020/3/16
28318,2020/3/16,ä¸_,CN,æ¹___,420000,å¤©é_å¸,429006,496,0,477,15,2020/3/16
28319,2020/3/16,ä¸_,CN,æ¹___,420000,ç¥___¶æ__,429021,11,0,11,0,2020/3/16
28320,2020/3/16,ä¸_,CN,æ¹___,430000,,,1018,0,1014,4,2020/3/16
28321,2020/3/16,ä¸_,CN,æ¹___,430000,_¿æ_å¸,430100,242,0,240,2,2020/3/16
28322,2020/3/16,ä¸_,CN,æ¹___,430000,_´²å¸,430200,80,0,80,0,2020/3/16
28323,2020/3/16,ä¸_,CN,æ¹___,430000,æ¹_½­å¸,430300,36,0,36,0,2020/3/16
